Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
Enlab Software;40.5;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;['what do we expect', 'at least 3 years experience in front-end design and development using angular 2+.', 'have good knowledge and experience with agile/scrum development methods.', 'ability to communicate with clients in english clearly.', 'passionate about programming and solving complex technical problems.', 'a team player and an independent underground leader who is fearless to voice.', 'what makes you better', 'good knowledge and experience in software/web application development using c#, .net core.', 'experience working with sql/sql server, mongodb.', 'what do we expect', 'what makes you better', 'at least 3 years experience in front-end design and development using angular 2+.', 'have good knowledge and experience with agile/scrum development methods.', 'ability to communicate with clients in english clearly.', 'passionate about programming and solving complex technical problems.', 'a team player and an independent underground leader who is fearless to voice.', 'good knowledge and experience in software/web application development using c#, .net core.', 'experience working with sql/sql server, mongodb.'];https://itviec.com/viec-lam-it/senior-front-end-developer-angular-upto-2500-enlab-software-5857?lab_feature=preview_jd_page
HCL Vietnam Company Limited;52.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['must-have\xa0', 'from 3-6 years of experience as data engineer\xa0', 'at least 2 years of experience in cloud platform such as google cloud platform/gcp (general infrastructure & services and particular data services such as bigquery, dataflow, airflow,…)\xa0or aws (', 'lake formation, mwaa, emr, s3, and athena)', 'strong in programming language – python, secondary language (java) is a plus\xa0', 'having relative experience in databases: sql and nosql\xa0', 'have a strong engineering mindset to automate tasks, identify use cases, test cases, improve the system, pr/incident resolution and deployments\xa0', 'experience in designing and building data pipelines', 'good to have:\xa0', 'having relative experience in containerization: docker, kubernetes\xa0\xa0', 'having relative experience in declarative ci/cd or devops\xa0', 'having relative experience in infrastructure as a code (iaac) (i.e., terraform, cloud build)\xa0', 'automated testing (ideally robot framework)\xa0', 'having relative experience in data management: data governance/ data architecture / data modelling/ data quality/ data integration\xa0', 'must-have\xa0', 'good to have:\xa0', 'from 3-6 years of experience as data engineer\xa0', '\nat least 2 years of experience in cloud platform such as google cloud platform/gcp (general infrastructure & services and particular data services such as bigquery, dataflow, airflow,…)\xa0or aws (lake formation, mwaa, emr, s3, and athena)\n', 'strong in programming language – python, secondary language (java) is a plus\xa0', 'having relative experience in databases: sql and nosql\xa0', 'have a strong engineering mindset to automate tasks, identify use cases, test cases, improve the system, pr/incident resolution and deployments\xa0', 'experience in designing and building data pipelines', 'experience with data warehousing technologies, data storage formats and table formats (governed tables, iceberg)', 'experience with data transformation and testing tools and frameworks (dbt, great expectations, soda)\xa0', 'comfortable with iac and ci/cd tools (terraform, codefresh)\xa0', 'experience developing data visualizations using tools such as tableau, qlik, or similar.\xa0', 'good english communication skills and ability to work in a team environment\xa0', 'having relative experience in containerization: docker, kubernetes\xa0\xa0', 'having relative experience in declarative ci/cd or devops\xa0', 'having relative experience in infrastructure as a code (iaac) (i.e., terraform, cloud build)\xa0', 'automated testing (ideally robot framework)\xa0', 'having relative experience in data management: data governance/ data architecture / data modelling/ data quality/ data integration\xa0'];https://itviec.com/viec-lam-it/cloud-data-engineer-aws-gcp-850-trieu-vnd-nam-hcl-vietnam-company-limited-2922?lab_feature=preview_jd_page
Seal Commerce;60;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1;['technical skills', 'soft skills', 'plus points:', '3+ years of in-depth experience in front-end design and development using the modern web stack: vuejs/ reactjs/ nextjs/ javascript.', 'experience leading a team of developers in delivering quality software products.', 'great knowledge of html5, tailwind css, \xa0css3, sass/scss.', 'proficiency in javascript, including dom manipulation and the javascript object model.', 'good knowledge of data structure and algorithms. has good problem-solving skills.\xa0', 'know the process of deploying packages to npm and setup flow automation deploy.', 'deep understanding of ui/ux principles & user behavior, using figma for at least 1 year', 'familiarity with graphql, and restful apis.', 'experience with high availability, high-scale, and performance systems.', 'teamwork: you’re willing to support other members to find out solutions & get things done.\xa0', 'mentoring: ability to review code and give advice to the team members in the team', 'english proficiency.', 'demo projects attached with your job application'];https://itviec.com/viec-lam-it/frontend-tech-lead-vuejs-reactjs-up-to-2600-seal-commerce-1139?lab_feature=preview_jd_page
ZIGExN VeNtura;26.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;['1. education', 'graduated from college/university in information technology/computer.', 'at least', '\xa0', '2\xa0', 'years experience as a web developer', '2. technical experiences', 'have knowledge about oop, mvc, orm.', 'proficient in javascript language, ui/ux, git, linux.', 'experience', 'experience', 'experience in sql/nosql databases such as mysql, postgresql, oracle, mongodb, etc.', 'experience', 'web/project architecture, design pattern, algorithms, code performance.', 'strong testing mindset.', 'strong analytical and problem-solving abilities, support other members and can do code reviews.', 'strong teamwork, interpersonal and communication skills.', 'good at time, task management skills.', 'excellent problem solving skills.', 'highly motivated, client service mindset.', 'willing to learn and “can-do” attitude', 'knowledge of working and configuring with apache or nginx web server.', 'knowledge of elastics search,\xa0', 'solr', '.', 'knowledge of cloud services such as gcp, aws.', 'language skills', '1. education', '2. technical experiences', 'must have', 'nice to have', 'language skills', 'graduated from college/university in information technology/computer.', '\nat least\xa02\xa0years experience as a web developer\n', 'have knowledge about oop, mvc, orm.', 'proficient in javascript language, ui/ux, git, linux.', '\nexperience in working with nodejs, vuejs.', '\nexperience in working with python (django).\n', 'experience with php, go is a plus.', 'experience in sql/nosql databases such as mysql, postgresql, oracle, mongodb, etc.', '\nexperience in working and configuring with docker.\n', 'web/project architecture, design pattern, algorithms, code performance.', 'strong testing mindset.', 'strong analytical and problem-solving abilities, support other members and can do code reviews.', 'strong teamwork, interpersonal and communication skills.', 'good at time, task management skills.', 'excellent problem solving skills.', 'highly motivated, client service mindset.', 'willing to learn and “can-do” attitude', 'knowledge of working and configuring with apache or nginx web server.', '\nknowledge of elastics search,\xa0solr.\n', 'knowledge of cloud services such as gcp, aws.', 'communicate basically in english\xa0 (writing, reading)'];https://itviec.com/viec-lam-it/hanoi-hcm-backend-developer-python-django-vuejs-zigexn-ventura-4927?lab_feature=preview_jd_page
GrapeCity;34.5;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;['experiences with any of the following programming language:\n.net c#\njava\njavascript\n\n', '.net c#', 'java', 'javascript', 'understanding of business logic.', 'creating development documents.', 'computer science degree or an equivalent degree.', 'understanding about data structure & algorithm.', 'understanding about oop.', 'good problem solving skills / good communicating skills / good team worker.', 'good english reading and writing ability. basic english oral communication ability', 'knowledge of building cloud environments such as azure or aws\n', 'salesforce technical (apex, soql) experience is a plus', 'experience developing educational websites and applications is a plus', 'experience developing for japanese companies is a plus\xa0', 'có kinh nghiệm trong các lĩnh vực sau là một lợi thế.net c# / java / javascript', 'hiểu biết về nghiệp vụ logic.', 'tạo tài liệu phát triển.', 'có bằng cấp về khoa học máy tính hoặc tương đương.', 'có kiến thức về cấu trúc dữ liệu và giải thuật.', 'có kiến thức về lập trình hướng đối tượng.', 'kỹ năng giải quyết vấn đề tốt/ kỹ năng giao tiếp tốt/ kỹ năng làm việc nhóm.', 'có khả năng đọc và viết tiếng anh, giao tiếp tiếng anh cơ bản.'];https://itviec.com/viec-lam-it/software-developer-java-net-javascript-grapecity-4843?lab_feature=preview_jd_page
Yogame;37.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;['- kinh nghiệm lập trình unity: từ 6 tháng. chấp nhận các dev có kinh nghiệm từ 1.5 năm chuyển ngang sang unity.- tư duy hệ thống tốt, ham học hỏi, có khả năng làm việc độc lập và làm việc nhóm tốt- lợi thế với:+ ứng viên có sẵn sản phẩm demo liên quan hoặc là source code trên git+ ứng viên có từng áp dụng kỹ thuật lập trình hướng đối tượng, cấu trúc dữ liệu và giải thuật+ ứng viên đã áp dụng các kỹ thuật lập trình theo các design pattern kinh điển+ ứng viên tốt nghiệp đúng các chuyên ngành: như cntt, toán tin, điện tử viễn thông, tự động hóa,...+ ứng viên tốt nghiệp các trường kỹ thuật như: đh bkhn, đhqg, gtvt, bưu chính, đh công nghiệp, fpt,…'];https://itviec.com/viec-lam-it/3-unity-dev-mid-senior-c-games-22-55m-yogame-0123?lab_feature=preview_jd_page
EVOTEK;40;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['những kỹ năng/ công nghệ đang sử dụng tại các dự án: c#, asp.net core, entity framework core, signalr,reactjs, vuejs, redux-saga, bootstrap, postgresql, sql server, redis, rabbitmq, elk(elasticsearch, logstash, kibana). (chấp nhận ứng viên có kinh nghiệm về các kỹ năng/ công nghệ tương tự thay thế).\xa0', 'yêu cầu cho vị trí fullstack .net developer – level middle/senior:', 'hiểu rõ ngôn ngữ c#.\xa0', 'có từ 2 năm kinh nghiệm làm dự án thực tế', 'nắm được một số design pattern.\xa0', 'code được javascript, js, bootstrap.\xa0', 'có nhiều năm kinh nghiệm làm việc với asp.net core api.\xa0', 'sử dụng và cấu hình được reactjs, redux-saga. hoặc vuejs hoặc agular js.\xa0', 'có kinh nghiệm làm việc với postgresql hoặc sql server viết stored procedure ,tối ưu câu lệnh.\xa0', 'có kinh nghiệm làm việc với entity framework hoặc ado.net.\xa0', 'có kinh nghiệm làm việc với redis, rabbitmq.\xa0', 'có kinh nghiệm làm việc elk(elasticsearch, logstash, kibana).\xa0', 'khả năng support và giải quyết vấn đề tốt.\xa0', 'có thể cấu hình, cài đặt phần mềm trên môi trường window hoặc linux là một lợi thế.\xa0', 'có kinh nghiệm về lead team, đào tạo nhân sự là 1 lợi thế lớn.', 'ưu tiên ứng viên có thể linh động địa điểm làm việc (cầu giấy, hai bà trưng, long biên, gia lâm)'];https://itviec.com/viec-lam-it/fullstack-net-developer-senior-evotek-1956?lab_feature=preview_jd_page
GrapeCity;34.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;['experience with react native framework at least 1 year.', 'has knowledge about ios & android native development is beneficial.', 'education and/or experience:', 'specialized knowledge, skills and abilities:', 'responsibilities and decision marking:', 'degree in computer science, engineering, or related technical discipline, or equivalent experience', 'minimum of 3 years of software development experience', 'experience with react native framework at least 1 year.', 'has knowledge about ios & android native development is beneficial.', 'proficient in reading and understanding requirements in english.', 'basic skills writing, speaking, and listening in english.', 'knowledge of software development tools such as visual studio.', 'excellent analytical, troubleshooting, and problem-solving skills.', 'possess a high standard of ethical conduct.', 'working under general direction, must make logically sound choices and prioritize work.', 'understand when to escalate risks/concerns to management and when to handle personally.', 'remain up to date on the latest technologies, consistently strive to learn more and improve skills.'];https://itviec.com/viec-lam-it/mobile-dev-android-react-native-ios-grapecity-3817?lab_feature=preview_jd_page
Extreme Việt Nam;30.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;['yêu cầu:', 'ưu tiên ứng viên:', 'mid/senior level từ 3 năm kinh nghiệm trở lên.', 'nắm vững kiến trúc của laravel framework.', 'có kinh nghiệm viết testable, re-useable modules.', 'thành thạo phpunit. ưu tiên ứng viên có kinh nghiệm về tdd và yêu thích viết unit test.', 'hiểu biết về các nguyên lý thiết kế scalable application.', 'có kinh nghiệm làm việc với vuejs/nuxtjs trên 1 năm (bắt buộc)', 'có kiến thức cơ bản về aws'];https://itviec.com/viec-lam-it/mid-senior-fullstack-developer-php-vuejs-nuxtjs-extreme-viet-nam-0051?lab_feature=preview_jd_page
DIGITAL MEDIA PROFESSIONALS VIETNAM CO.,LTD;81;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"['must have', 'your c++/python programming skills and engineering know-how\xa0', 'highly evaluated in\xa0computer\xa0vision/ai (', 'algorithm, opencv library, opengl, vision ai modeling, deep/machine learning, etc.)', 'expertise in visual camera-related software development (camera calibration, stereo matching, visual pose estimation, visual inspection, etc.)', 'software algorithm rnd is a crucial plus, especially in slam, graph optimization, optimizers, solvers, 6d pose estimation, fft, dft, etc.', 'you have experience with cross-platform development, preferably linux, and android on various hardware platforms: nvidia, snapdragon, fpga, etc.', 'strong research and feasibility analysis skills to assess the practicality and viability of new ideas and technologies.', 'research\xa0skills on\xa0state-of-the-art technologies and related papers to realize them on actual products\xa0', 'being an expert\xa0in debugging and maintenance of\xa0an embedded system', 'optional (preferred):', ""highly motivated\xa0to research/study new technology\xa0fields,\xa0tools, and knowledge you don't know"", 'high logical thinking; design thinking mindset and ability to troubleshoot\xa0occurring issues\xa0', 'self', '-motivated, creative, and independent, with\xa0the\xa0capability of making technical decisions\xa0', 'english is a plus\xa0', 'must have', 'optional (preferred):', 'your c++/python programming skills and engineering know-how\xa0', '\nhighly evaluated in\xa0computer\xa0vision/ai (algorithm, opencv library, opengl, vision ai modeling, deep/machine learning, etc.)\n', 'expertise in visual camera-related software development (camera calibration, stereo matching, visual pose estimation, visual inspection, etc.)', 'software algorithm rnd is a crucial plus, especially in slam, graph optimization, optimizers, solvers, 6d pose estimation, fft, dft, etc.', 'you have experience with cross-platform development, preferably linux, and android on various hardware platforms: nvidia, snapdragon, fpga, etc.', 'strong research and feasibility analysis skills to assess the practicality and viability of new ideas and technologies.', 'research\xa0skills on\xa0state-of-the-art technologies and related papers to realize them on actual products\xa0', 'being an expert\xa0in debugging and maintenance of\xa0an embedded system', ""highly motivated\xa0to research/study new technology\xa0fields,\xa0tools, and knowledge you don't know"", 'high logical thinking; design thinking mindset and ability to troubleshoot\xa0occurring issues\xa0', '\nself-motivated, creative, and independent, with\xa0the\xa0capability of making technical decisions\xa0\n', 'english is a plus\xa0']";https://itviec.com/viec-lam-it/senior-specialist-ai-software-engineer-c-python-digital-media-professionals-vietnam-co-ltd-5114?lab_feature=preview_jd_page
