Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
Công ty cổ phần thương mại trực tuyến An Thịnh Phát;18.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['\xa0kinh nghiệm tối thiểu 01 năm trở lên', 'thành thạo lập trình với java, spring boot, \xa0html, css, javascript', '\xa0có nền tảng kiến thức cơ bản về oop, sql, cấu trúc dữ liệu', 'ưu tiên ứng viên đã làm việc với các framework như primefaces, thymeleaf, ...', '\xa0ưu tiên đã có chứng chỉ lập trình/bằng khen lập trình', 'có hiểu biết về tích hợp với rest api, webservice, soap là 1 lợi thế', 'có hiểu biết về apache kafka, mongodb, redis, … là 1 lợi thế', 'tác phong làm việc: cẩn thận, nhiệt tình, ham học hỏi, hòa đồng, \xa0trung thực', 'chịu áp lực tốt trong công việc'];https://www.topcv.vn/viec-lam/lap-trinh-vien-java-tai-ha-dong-ha-noi/653276.html?ta_source=JobSearchList
FPT Software;26.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;['• tốt nghiệp cao đẳng, đại học chuyên nghành công nghệ thông tin hoặc các nghành liên quan (điện tử/viễn thông …)• yêu cầu: tối thiểu 2 năm kinh nghiệm lập trình và \xa0tối thiểu 6 tháng kinh nghiệm làm việc với java spring, java core, mysql, mongodb,\xa0• nắm vững kiến thức html, css,js.• có hiểu biết về restful api services.• \xa0ưu tiên ứng viên có kinh nghiệm làm việc với kh nhật.• \xa0tiếng anh chỉ cần đọc - hiểu tài liệu.• \xa0 ưu tiên ứng viên có kinh nghiệm làm teamlead/techlead'];https://www.topcv.vn/viec-lam/lap-trinh-vien-java/1045837.html?ta_source=JobSearchList
Công ty An ninh mạng Viettel- Chi nhánh Tập đoàn Công nghiệp- Viễn thông quân đội;30.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;['tốt nghiệp đại học chính quy loại khá trở lên chuyên ngành: công nghệ thông tin, khoa học máy tính, toán - tin, điện tử viễn thông... hoặc các chuyên ngành kỹ thuật khác liên quan.\xa0', <li>Trình độ tiếng Anh tương đương tối thiểu 550 điểm TOEIC.</li>, <li>Có ít nhất 2 năm kinh nghiệm lập trình Frontend với Angular 6+, HTML, Javascript, Typescript, SCSS</li>, <li>Có khả năng tạo các component core Angular</li>, <li>Có hiểu biết về RESTful service, functional programming, clean code</li>, <li>Có kinh nghiệm về ReactJs, VueJs là lợi thế</li>, <li>Có khả năng tối ưu hiệu năng các ứng dụng web</li>, <li>Có kinh nghiệm xây dựng các ứng dụng responsive web</li>, <li>Ưu tiên ứng viên có kinh nghiệm làm việc theo mô hình Agile/Scrum</li>, <li>Ưu tiên ứng viên có kinh nghiệm design pattern</li>];https://www.topcv.vn/viec-lam/frontend-developer-angular-toi-thieu-2-nam-kn/1045994.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN CÔNG NGHỆ SOTATEK;35;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;2;['có tối thiểu 3 năm kinh nghiệm làm angular', 'có kiến thức và kinh nghiệm về các framework angular, html/css, html5/css3, javascript/typescript, sass, scss, bootstrap.', 'có kinh nghiệm làm việc với web application, mobile, api, databaseđiểm cộng:● có tiếng anh giao tiếp\xa0● có tư duy phản biện và kỹ năng giải quyết vấn đề● kỹ năng quản lý thời gian tốt● kỹ năng làm việc nhóm và giao tiếp tốt'];https://www.topcv.vn/viec-lam/senior-angular-developer-du-an-lon/1045804.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN CÔNG NGHỆ SOTATEK;27.5;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;['must have● proficient in .net, with a good knowledge of its ecosystems● familiarity with the asp .net core, asp .net mvc, web api● knowledge of entity framework (ef core, ef6), linq● strong understanding of object-oriented programming, dependency injection, designpatterns, programming principles● familiarity with various design and architectural patterns● familiarity with at least one of dbms such as microsoft sql server, postgresql,mysql, oracle, etc..● creating database schemas that represent and support business processes● basic understanding of common language runtime (clr), its limitations,weaknesses, and workarounds● proficient understanding of code versioning tools (such as git, svn)● good at englishnice to have● experience with popular web application frameworks● familiarity with html5, css3, jquery, ajax, javascript, bootstrap, iis● experience with nosql, such as mongodb, elasticsearch'];https://www.topcv.vn/viec-lam/lap-trinh-vien-net-en-giao-tiep/1045618.html?ta_source=JobSearchList
Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam;12;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['- có 1 năm kinh nghiệm làm việc trong các dự án phát triển với vai trò tester- tốt nghiệp đại học chuyên ngành cntt- nắm chắc các kiến thức testing cơ bản- chủ động, sáng tạo, nhiệt tình, trách nhiệm trong công việc- biết lắng nghe, kiên trì học hỏi, cẩn thận và tỉ mỉ- cần cù, nhanh nhẹn, sức khỏe tốt, có khả năng làm việc với cường độ cao'];https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thu-manual-tester/1045368.html?ta_source=JobSearchList
Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['- kỹ năng xử lý công việc theo tiến độ.- có ký năng làm việc nhóm tốt.- có khả năng tư duy, học hỏi nhanh. cẩn thận, tỉ mỉ.- có kinh nghiệm làm việc với git và github- nắm vững kiến thức java, sử dụng thành thạo spring/ sping boot- thành thạo hệ quản trị cơ sở dữ liệu ms sql, mysql và oracle- sử dụng thành thạo intellij, eclipse, netbean, ...- có kiến thức về docker k8s. thành thạo build image.'];https://www.topcv.vn/viec-lam/developer-backend/1045873.html?ta_source=JobSearchList
Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;['- có kinh nghiệm xây dựng các ứng dụng ios native sử dụng ngôn ngữ swift- sử dụng tốt xcode và các công cụ phát triển, quản lý source code- có kinh nghiệm làm việc với restful api, json, xml- có kinh nghiệm sử dụng cocoapods, spm- có kinh nghiệm làm việc với firebase cloud messaging, firebase analytics'];https://www.topcv.vn/viec-lam/lap-trinh-vien-ios/1045878.html?ta_source=JobSearchList
Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam;21;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;2;['- có kinh nghiệm xây dựng các ứng dụng android native sử dụng ngôn ngữ java/kotlin', '- sử dụng tốt adroid studio và các công cụ phát triển, quản lý source code', '- có kinh nghiệm sử dụng các thư viện của google và các third party libraries khác', '- có kinh nghiệm làm việc với restful api, json, xml, navigation component', '- có kinh nghiệm làm việc với firebase cloud messaging, firebase analytics', '- có kinh nghiệm làm việc với kotlin jetpack compose, coroutines kotlin, \xa0clean architecture\xa0'];https://www.topcv.vn/viec-lam/senior-developer-android/1045887.html?ta_source=JobSearchList
Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;['1. trình độ: tốt nghiệp đại học trở lên chuyên ngành cntt. tiếng anh: đọc hiểu tài liệu chuyên ngành.2. kiến thức & kỹ năng:a. phát triển trên hệ thống core banking t24:- am hiểu, nắm vững quy trình phát triển phần mềm.- có kiến thức cơ bản về cấu trúc dữ liệu & thuật toán.- có kinh nghiệm làm việc với hệ thống core banking t24, phát triển các sản phấm trên các phân hệ ld, aa, limit, account...- nắm được kiến thức cơ bản về các bút toán kế toán trong core banking t24.- phát triển & thiết kế enq và version, viết routine tương ứng với các sự kiện trên version, enq.- viết các job multi thread hoặc single thread xử lý các task liên quan trên core, nắm rõ cơ chế hoạt động của job list.- có kiến thức cơ bản về nghiệp vụ ngân hàng.- đã từng lập trình ít nhất một ngôn ngữ jbase, java...- khả năng giao tiếp, trao đổi vấn đề với nghiệp vụ với ba- trung thực và có tinh thần trách nhiệm cao trong công việc- có tư duy phản biện, phát triển và tối ưu các sản phẩm trên hệ thống core banking.3. kinh nghiệm:- có ít nhất 1.5 năm kinh nghiệm về lập trình trên hệ thống corebanking.- có ít nhất 3 năm kinh nghiệm về lập trình java hoặc các ngôn ngữ khác.- có kiến thức và kinh nghiệm về cơ sở dữ liệu : microsoft sql, mysql, oracle...'];https://www.topcv.vn/viec-lam/lap-trinh-vien-phat-trien-t24/1045892.html?ta_source=JobSearchList
Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;['1. trình độ: tốt nghiệp đại học trở lên chuyên ngành cntt. tiếng anh: đọc hiểu tài liệu chuyên ngành.2. kiến thức & kỹ năng:b. hoặc hệ thống thẻ tx:- phát triển sản phẩm, tính năng trên hệ thống core thẻ tx, payment gateway.- nắm rõ sản phẩm dịch vụ và các sản phẩm cơ bản trên hệ thống thẻ tx của ngân hàng.- từng phát triển trong các hệ thống thẻ tw, op, sv hoặc có kiến thức về tiêu chuẩn kỹ thuật thẻ, nghiệp vụ thẻ.- lập trình tốt trên ngôn ngữ java- có kiến thức về tiêu chuẩn dịch vụ thẻ (napas/visa/master/atm/pos…)3. kinh nghiệm:- có ít nhất 1.5 năm kinh nghiệm về lập trình trên hệ thống corebanking.- có ít nhất 3 năm kinh nghiệm về lập trình java hoặc các ngôn ngữ khác.- có kiến thức và kinh nghiệm về cơ sở dữ liệu : microsoft sql, mysql, oracle...'];https://www.topcv.vn/viec-lam/lap-trinh-vien-phat-trien-he-thong-the-tx/1045896.html?ta_source=JobSearchList
Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam;21;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;['1. trình độ: tốt nghiệp đại học trở lên, chuyên ngành công nghệ thông tin, kỹ thuật, kinh tế, ngân hàng, tài chính, quản trị kinh doanh,…2. kinh nghiệm:+ triển khai kiến trúc data lake, data warehouse+ hiểu & thiết kế các data model data warehouse theo chuẩn star-schema, snow-flake, data vault+ có kinh nghiệm với các công cụ etl như informatica, aws glue, ibm data stage, oracle odi, azure data factory, dbt...+ khả năng viết & tối ưu các câu lệnh sql phức tạp+ lập trình một/một vài trong các ngôn ngữ python/scala/spark/pyspark+ có kinh nghiệm với các nền tảng, công nghệ như hadoop/object storage/kafka/cdc/spark/flink+ kiến thức về các công cụ báo cáo, trực quan hóa dữ liệu như powerbi, tableau3. kỹ năng:năng lực tư duy tốtkỹ năng xử lý các vấn đềkhả năng làm việc độc lập & làm việc nhómkỹ năng giao tiếp tốt'];https://www.topcv.vn/viec-lam/phat-trien-va-khai-thac-du-lieu-data-engineer/1045899.html?ta_source=JobSearchList
GRG Banking Equipment (HK) Co., Ltd;18.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"['1.education background: bachelor or above,major in computer science, software engineering or other related major;', <p>2. Above 1-2 years software development/system integration/system maintenance/technical support experience;</p>, <p>3.have C# windows application development exprience.</p>]";https://www.topcv.vn/viec-lam/net-developer-co-tieng-anh/1045581.html?ta_source=JobSearchList
Công ty TNHH Yopaz;45;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;['tốt nghiệp đại học các chuyên ngành liên quan như: công nghệ phần mềm, hệ thống thông tin, quản lí dự án phần mềm...', <li>Có kinh nghiệm 1 năm trở lên ở vị trí Team Leader/Technical Leader</li>, <li>Có kĩ năng lập trình trên 3 năm kinh nghiệm, có hiểu biết sâu về ngôn ngữ lập trình PHP/Ruby, framework Laravel/Ruby on Rails</li>, <li>Có kinh nghiệm làm việc với 1 trong các framework FE như VueJS, ReactJS, AngularJS</li>, <li>Có kiến thức và kinh nghiệm Cloud Server: AWS, GCP, Azure</li>, <li>Sẵn sàng va chạm - thử thách với những công nghệ mới</li>, <li>Khả năng giao tiếp, tư duy logic tốt </li>, <li>Có thể giao tiếp tốt bằng tiếng Anh</li>, <li>Từng làm việc trong môi trường Offshore là điểm <strong>cộng</strong>.</li>, <p><i>Yêu cầu chuyên môn:</i></p>];https://www.topcv.vn/viec-lam/technical-leader-php/1045718.html?ta_source=JobSearchList
Công ty cổ phần đầu tư và công nghệ mascom;25.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;['- có ít nhất 1-2 năm kinh nghiệm phát triển java trên nền tảng linux/windows.- 1 năm kinh nghiệm trong việc tối ưu hóa hiệu suất truy vấn.- có kinh nghiệm phát triển ứng dụng / hệ thống nhiều tầng.- ưu tiên có kiến thức, kinh nghiệm triển khai ci/cd.', '- trải nghiệm tích hợp với api restful.', '– có khả năng làm việc với cường độ cao, khả năng nghiên cứu tốt, say mê công việc.', '– có khả năng làm độc lập hoặc làm việc theo nhóm.'];https://www.topcv.vn/viec-lam/senior-java-backend-developer/935158.html?ta_source=JobSearchList
Công ty TNHH đầu tư công nghệ và dịch vụ Sconnect Việt Nam;20.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['tốt nghiệp cao đẳng/đại học trở lên chuyên ngành công nghệ thông tin, điện tử viễn thông, khoa học máy tính,...', <li>Thành thạo ngôn ngữ lập trình PHP</li>, <li>Kinh nghiệm:</li>, <p>Trên 1,5 năm kinh nghiệm trong triển khai phần mềm.<br/>Có kinh nghiệm lập trình trên nền tảng PHP, Javascript, CSS, Bootstrap, jQuery.<br/>Có kinh nghiệm về platform Laravel.<br/>Có kiến thức và có kinh nghiệm triển khai, quản trị một trong các CSDL<br/>MySql, Mariadb, MongoDB hoặc CSDL khác tương đương.<br/>Có nền tảng tốt về quy trình phát triển phần mềm.</p>];https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-php/1045935.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM;27.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"['– có tối thiểu 1 năm kinh nghiệm làm việc với ngôn ngữ java;– sử dụng một trong các framework như java như: spring, hibernate,..;– thành thạo java core;– thao tác với các cơ sở dữ liệu quan hệ, đặc biệt là mysql;– có kinh nghiệm về triển khai các ứng dụng thông qua api;– sử dụng các công nghệ như kafka, elasticsearch, redis, cassandra, .v.v. là một lợi thế;– biết thao tác với server (linux) và ci/cd là một lợi thế;– có kinh nghiệm liên quan tới xử lý thanh toán, tích hợp cổng thanh toán, xử lý luồng xác thực oauth2, oidc, saml là 1 lợi thế;– có khả năng tìm hiểu công nghệ mới và khắc phục sự cố;– có kỹ năng làm việc nhóm tốt;– tốt nghiệp đại học chuyên ngành công nghệ thông tin hoặc các chuyên ngành liên quan, ưu tiên ứng viên tốt nghiệp từ các trường: đh bách khoa, đh công nghệ-đhqghn, fpt, bưu chính viễn thông, đh công nghiệp,…']";https://www.topcv.vn/viec-lam/java-developer-spring-hibernate/969255.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN ỨNG DỤNG CÔNG NGHỆ VIỄN THÔNG MASCOM;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['- tốt nghiệp đh chuyên ngành cntt hoặc các ngành liên quan- có ít nhất 2 năm kinh nghiệm phát triển java trên nền tảng linux/windows.- trên 1 năm kinh nghiệm đóng góp vào kiến trúc và thiết kế- trên 1 năm kinh nghiệm trong việc tối ưu hóa hiệu suất truy vấn.- có kinh nghiệm phát triển ứng dụng / hệ thống nhiều tầng.- trải nghiệm tích hợp với api restful.- ưu tiên có kiến thức, kinh nghiệm triển khai ci/cd.- có khả năng làm việc với cường độ cao, khả năng nghiên cứu tốt. say mê công việc.- có khả năng làm độc lập hoặc làm việc theo nhóm.'];https://www.topcv.vn/viec-lam/java-backend-developer/881305.html?ta_source=JobSearchList
Sutrix Solutions;16.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['have at least 1 years experience working as a it user support.', 'office 365 knowledge, sql database, mysql…', 'repair & setup pc/laptop.', 'install & troubleshoot windows & microsoft office.', 'good problem solving, collaboration, and communication skills.', 'proactive, well self-organized and responsible in work'];https://www.topcv.vn/viec-lam/nhan-vien-it-support-it-helpdesk/1040829.html?ta_source=JobSearchList
Công ty Cổ phần Phần mềm Vitex Việt Nam;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;['tốt nghiệp cao đẳng/ đại học chuyên ngành công nghệ thông tin hoặc hoàn thành các khóa học lập trình tương tự', <li>Có kinh nghiệm với PHP và một framework PHP (ưu tiên Laravel) là một lợi thế</li>, <li>Kỹ năng giao tiếp tiếng Anh tốt</li>, <li>Có kinh nghiệm hoặc kiến thức về 1 trong: VueJs, React Js, Angular Js là một lợi thế</li>];https://www.topcv.vn/viec-lam/php-developer-fresher/889828.html?ta_source=JobSearchList
